"","#0F4A9C","#1AA2EB","#1a3f52","#354E23","#408DA1","#45d1c5","#532C8A","#53f1fc","#635547","#647A4F","#649146","#703C37","#824A09","#879E86","#8870ad","#8DB5CE","#8e7e59","#90BF75","#9e6762","#A8DBF7","#B51D8D","#C3C388","#C594BF","#C72228","#C9A997","#CDE088","#D96B2B","#DABE99","#DFCDE4","#EF5A9D","#F25CD4","#F397C0","#FACB12","#FBBE92","#FF5608","#c19f70","#cc7818","#f7f79e","#ff891c"
"7.87625113532862",0.0203526017338154,0.0124322025589173,0.101317472108733,0.044711688772147,0.0789198229748063,0.023485673322261,0.0317295700193735,0.0603930978579511,0.00532103395338863,0.00770584159708181,0.105851600997152,0.0313881486203011,0.0164877933942251,0.00791449507520937,0.0408080806289963,0.00943029063037448,0.0287426299178444,0.0227776058643191,0.0532133973726266,0.0165623351626055,0.000664760237943036,0.000157992580741834,0.000111786205346618,0.0334777941347649,0.0135693851724917,0.00123710772509564,0.0367360683889767,0.000716923607474925,0.0376913775508146,0.0335419243870182,0.00776396196075038,0,0.00432837456568858,0.0284847651200293,0.00549990246083282,0,0.0578562546276527,0.0160496105112676,0.00256662820098171
"7.87894729991408",0.0201093505722367,0.0129506646557021,0.101713860128104,0.0449318170864525,0.0782469290726819,0.0241179546048685,0.0324305675818071,0.060344978373241,0.00518868861166544,0.00792611994228635,0.107098672726075,0.0307456386353404,0.0166252259538772,0.00793361284231427,0.0407731521588574,0.00902836423632784,0.0294267325113855,0.0222566719818726,0.0529273139854654,0.0169338787035374,0.000697019009319411,0.000168860776501252,0.000106006291565028,0.0325749411702812,0.0132770792271945,0.00126832904876637,0.0367308300760999,0.000698892234326393,0.0364183632449576,0.0331687975412801,0.00786701190736409,0,0.004275910569202,0.0290299029234607,0.00550108781133957,0,0.0573777050061896,0.0164667017306485,0.00266236706740519
"7.88164346449953",0.0198660994106581,0.0134691267524865,0.102110248147476,0.0451519454007579,0.077574035170558,0.0247502358874756,0.0331315651442402,0.060296858888531,0.00505634326994233,0.00814639828749073,0.108345744454996,0.0301031286503801,0.0167626585135292,0.00795273060941916,0.0407382236887186,0.00862643784228145,0.0301108351049261,0.0217357380994264,0.0526412305983044,0.017305422244469,0.000729277780695764,0.000179728972260664,0.000100226377783442,0.031672088205798,0.0129847732818975,0.00129955037243709,0.0367255917632231,0.000680860861177873,0.0351453489391014,0.0327956706955424,0.00797006185397773,0,0.00422344657271546,0.0295750407268917,0.00550227316184633,0,0.0568991553847269,0.016883792950029,0.00275810593382861
"7.88433962908499",0.0196228482490794,0.0139875888492713,0.102506636166848,0.0453720737150635,0.0769011412684335,0.0253825171700831,0.0338325627066738,0.060248739403821,0.00492399792821913,0.00836667663269526,0.109592816183919,0.0294606186654194,0.0169000910731813,0.00797184837652407,0.0407032952185797,0.00822451144823481,0.0307949376984671,0.0212148042169799,0.0523551472111432,0.0176769657854008,0.000761536552072139,0.000190597168020082,9.44464640018517e-05,0.0307692352413143,0.0126924673366003,0.00133077169610782,0.0367203534503463,0.000662829488029341,0.0338723346332444,0.0324225438498044,0.00807311180059143,0,0.00417098257622889,0.0301201785303231,0.00550345851235308,0,0.0564206057632638,0.0173008841694098,0.0028538448002521
"7.88703579367045",0.0193795970875009,0.0145060509460557,0.10290302418622,0.0455922020293689,0.0762282473663096,0.0260147984526903,0.0345335602691069,0.060200619919111,0.00479165258649602,0.00858695497789965,0.11083988791284,0.0288181086804591,0.0170375236328333,0.00799096614362896,0.0406683667484408,0.00782258505418842,0.0314790402920077,0.0206938703345337,0.0520690638239822,0.0180485093263325,0.000793795323448493,0.000201465363779494,8.86665502202654e-05,0.0298663822768311,0.0124001613913033,0.00136199301977853,0.0367151151374695,0.000644798114880821,0.0325993203273882,0.0320494170040666,0.00817616174720507,0,0.00411851857974234,0.0306653163337542,0.00550464386285984,0,0.055942056141801,0.0177179753887904,0.00294958366667552
"7.88973195825591",0.0191363459259222,0.0150245130428404,0.103299412205591,0.0458123303436744,0.0755553534641854,0.0266470797352976,0.0352345578315402,0.060152500434401,0.00465930724477287,0.0088072333231041,0.112086959641762,0.0281755986954986,0.0171749561924854,0.00801008391073385,0.0406334382783019,0.00742065866014191,0.0321631428855486,0.0201729364520873,0.0517829804368211,0.0184200528672642,0.000826054094824857,0.000212333559538909,8.28866364386772e-05,0.0289635293123477,0.0121078554460062,0.00139321434344925,0.0367098768245927,0.000626766741732294,0.0313263060215316,0.0316762901583287,0.00827921169381875,0,0.00406605458325578,0.0312104541371854,0.00550582921336659,0,0.0554635065203381,0.018135066608171,0.00304532253309897
"7.89242812284137",0.0188930947643436,0.015542975139625,0.103695800224963,0.0460324586579799,0.0748824595620612,0.0272793610179049,0.0359355553939736,0.060104380949691,0.00452696190304972,0.00902751166830856,0.113334031370684,0.0275330887105382,0.0173123887521374,0.00802920167783875,0.040598509808163,0.00701873226609539,0.0328472454790894,0.0196520025696409,0.05149689704966,0.0187915964081959,0.000858312866201221,0.000223201755298324,7.71067226570889e-05,0.0280606763478642,0.0118155495007091,0.00142443566711997,0.0367046385117159,0.000608735368583768,0.030053291715675,0.0313031633125908,0.00838226164043242,0,0.00401359058676922,0.0317555919406166,0.00550701456387334,0,0.0549849568988751,0.0185521578275517,0.00314106139952242
"7.89512428742683",0.018649843602765,0.0160614372364096,0.104092188244335,0.0462525869722854,0.074209565659937,0.0279116423005122,0.0366365529564069,0.060056261464981,0.00439461656132657,0.00924779001351302,0.114581103099606,0.0268905787255777,0.0174498213117895,0.00804831944494364,0.0405635813380242,0.00661680587204888,0.0335313480726303,0.0191310686871946,0.0512108136624988,0.0191631399491277,0.000890571637577586,0.000234069951057739,7.13268088755007e-05,0.0271578233833808,0.0115232435554119,0.0014556569907907,0.0366994001988391,0.000590703995435242,0.0287802774098184,0.0309300364668529,0.00848531158704609,0,0.00396112659028267,0.0323007297440479,0.0055081999143801,0,0.0545064072774122,0.0189692490469324,0.00323680026594587
"7.89782045201229",0.0184065924411863,0.0165798993331942,0.104488576263707,0.0464727152865909,0.0735366717578128,0.0285439235831195,0.0373375505188403,0.060008141980271,0.00426227121960341,0.00946806835871748,0.115828174828528,0.0262480687406172,0.0175872538714415,0.00806743721204854,0.0405286528678853,0.00621487947800236,0.0342154506661711,0.0186101348047482,0.0509247302753377,0.0195346834900594,0.00092283040895395,0.000244938146817154,6.55468950939125e-05,0.0262549704188973,0.0112309376101148,0.00148687831446142,0.0366941618859623,0.000572672622286716,0.0275072631039618,0.0305569096211151,0.00858836153365977,0,0.00390866259379611,0.0328458675474791,0.00550938526488685,0,0.0540278576559493,0.0193863402663131,0.00333253913236932
"7.90051661659775",0.0181633412796077,0.0170983614299788,0.104884964283079,0.0466928436008964,0.0728637778556886,0.0291762048657268,0.0380385480812736,0.059960022495561,0.00412992587788026,0.00968834670392194,0.11707524655745,0.0256055587556567,0.0177246864310936,0.00808655497915344,0.0404937243977464,0.00581295308395585,0.0348995532597119,0.0180892009223019,0.0506386468881766,0.0199062270309912,0.000955089180330314,0.000255806342576569,5.97669813123242e-05,0.0253521174544139,0.0109386316648177,0.00151809963813214,0.0366889235730855,0.00055464124913819,0.0262342487981052,0.0301837827753772,0.00869141148027344,0,0.00385619859730955,0.0333910053509103,0.00551057061539361,0,0.0535493080344864,0.0198034314856938,0.00342827799879277
"7.90321278118321",0.0179200901180291,0.0176168235267634,0.10528135230245,0.0469129719152018,0.0721908839535645,0.0298084861483341,0.0387395456437069,0.059911903010851,0.00399758053615711,0.00990862504912639,0.118322318286372,0.0249630487706962,0.0178621189907456,0.00810567274625833,0.0404587959276075,0.00541102668990933,0.0355836558532528,0.0175682670398555,0.0503525635010155,0.0202777705719229,0.000987347951706678,0.000266674538335984,5.3987067530736e-05,0.0244492644899304,0.0106463257195206,0.00154932096180286,0.0366836852602087,0.000536609875989663,0.0249612344922486,0.0298106559296393,0.00879446142688712,0,0.00380373460082299,0.0339361431543415,0.00551175596590036,0,0.0530707584130234,0.0202205227050745,0.00352401686521622
"7.90590894576867",0.0176768389564505,0.018135285623548,0.105677740321822,0.0471331002295073,0.0715179900514403,0.0304407674309414,0.0394405432061403,0.059863783526141,0.00386523519443396,0.0101289033943309,0.119569390015294,0.0243205387857358,0.0179995515503977,0.00812479051336323,0.0404238674574686,0.00500910029586282,0.0362677584467936,0.0170473331574092,0.0500664801138544,0.0206493141128546,0.00101960672308304,0.000277542734095399,4.82071537491478e-05,0.023546411525447,0.0103540197742235,0.00158054228547358,0.0366784469473319,0.000518578502841137,0.0236882201863921,0.0294375290839014,0.00889751137350079,0,0.00375127060433643,0.0344812809577728,0.00551294131640712,0,0.0525922087915605,0.0206376139244551,0.00361975573163967
"7.90860511035413",0.0174335877948718,0.0186537477203326,0.106074128341194,0.0473532285438128,0.0708450961493161,0.0310730487135488,0.0401415407685736,0.059815664041431,0.0037328898527108,0.0103491817395353,0.120816461744216,0.0236780288007753,0.0181369841100497,0.00814390828046813,0.0403889389873297,0.0046071739018163,0.0369518610403345,0.0165263992749628,0.0497803967266933,0.0210208576537864,0.00105186549445941,0.000288410929854814,4.24272399675595e-05,0.0226435585609636,0.0100617138289264,0.00161176360914431,0.0366732086344551,0.000500547129692611,0.0224152058805355,0.0290644022381635,0.00900056132011446,0,0.00369880660784987,0.035026418761204,0.00551412666691387,0,0.0521136591700976,0.0210547051438358,0.00371549459806312
